Name,ATT,MID,DEF,OVR,Year
Greece,81,74,79,77,2017
Côte d'Ivoire,78,78,76,77,2017
Turkey,78,76,79,77,2017
Austria,77,78,77,77,2017
Sweden,77,77,76,76,2017
Russia,77,76,75,76,2017
United States,75,77,74,76,2017
Wales,82,73,77,75,2017
Ireland,76,75,76,75,2017
Czech Republic,75,75,74,75,2017
Paraguay,76,75,73,74,2017
Slovenia,74,75,73,74,2017
Scotland,74,75,73,74,2017
Norway,74,74,72,74,2017
Romania,79,72,71,73,2017
Ecuador,73,73,72,73,2017
Egypt,79,71,70,72,2017
Saudi Arabia,73,73,73,72,2017
Iceland,72,74,69,72,2017
Australia,72,73,71,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Venezuela,74,69,71,71,2017
Peru,73,72,69,71,2017
Finland,71,72,70,71,2017
Northern Ireland,68,73,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,72,65,65,67,2017
Bolivia,68,66,67,67,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,83,85,2017
Brazil,85,82,85,84,2017
France,84,85,81,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
England,83,82,81,82,2017
Argentina,82,85,80,82,2017
Uruguay,85,74,81,80,2017
Netherlands,79,81,80,80,2017
Colombia,81,78,78,79,2017
Poland,82,75,77,78,2017
Mexico,79,78,77,78,2017
Chile,78,78,77,78,2017
Switzerland,75,78,76,78,2017
Denmark,75,77,76,78,2017
Greece,81,74,79,77,2017
Turkey,78,76,79,77,2017
Austria,77,78,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,73,78,75,2017
Ireland,75,75,75,75,2017
Czech Republic,75,73,74,75,2017
Slovenia,74,75,73,75,2017
Paraguay,76,75,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,73,74,2017
Romania,79,72,71,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Saudi Arabia,73,73,73,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,72,72,72,2017
Venezuela,74,69,71,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,73,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,69,70,65,67,2017
Bolivia,67,66,66,67,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,83,85,2017
Brazil,85,82,85,84,2017
France,84,85,81,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
England,83,82,81,82,2017
Argentina,82,85,80,82,2017
Uruguay,85,74,81,80,2017
Netherlands,79,81,80,80,2017
Colombia,81,78,78,79,2017
Poland,82,75,77,78,2017
Mexico,79,78,77,78,2017
Chile,78,78,77,78,2017
Switzerland,75,78,76,78,2017
Denmark,75,77,76,78,2017
Greece,81,74,79,77,2017
Turkey,78,76,79,77,2017
Austria,77,78,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,73,78,75,2017
Ireland,75,75,75,75,2017
Czech Republic,75,73,74,75,2017
Slovenia,74,75,73,75,2017
Paraguay,76,75,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,73,74,2017
Romania,79,72,71,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Saudi Arabia,73,73,73,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,72,72,72,2017
Venezuela,74,69,71,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,73,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,69,70,65,67,2017
Bolivia,67,66,66,67,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,84,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,82,85,80,82,2017
England,82,82,81,82,2017
Uruguay,85,74,81,80,2017
Netherlands,79,81,80,80,2017
Colombia,81,78,78,79,2017
Poland,82,75,77,78,2017
Mexico,78,79,75,78,2017
Chile,78,78,77,78,2017
Switzerland,75,78,76,78,2017
Denmark,75,78,76,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Turkey,78,76,79,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,73,77,75,2017
Ireland,76,75,75,75,2017
Czech Republic,75,73,75,75,2017
Slovenia,74,75,73,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Romania,79,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Peru,73,72,69,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Venezuela,74,69,71,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,69,70,65,67,2017
Bolivia,67,66,66,67,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,84,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,84,81,80,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,82,75,77,78,2017
Mexico,78,79,75,78,2017
Chile,78,78,77,78,2017
Switzerland,75,78,76,78,2017
Denmark,75,78,76,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Turkey,78,76,79,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,73,77,75,2017
Ireland,76,75,75,75,2017
Czech Republic,75,73,75,75,2017
Slovenia,74,75,73,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Romania,79,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Venezuela,79,69,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,72,70,65,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,84,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,84,82,81,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,82,75,77,78,2017
Chile,78,78,77,78,2017
Mexico,78,78,75,78,2017
Switzerland,76,78,76,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Turkey,78,76,79,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,77,75,2017
Ireland,76,75,75,75,2017
Czech Republic,75,73,75,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Slovenia,73,75,73,74,2017
Romania,79,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Venezuela,79,69,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,68,70,66,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,84,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,84,82,81,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,82,75,77,78,2017
Chile,78,78,77,78,2017
Mexico,78,78,75,78,2017
Switzerland,76,78,76,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Turkey,78,76,79,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,77,75,2017
Ireland,76,75,75,75,2017
Czech Republic,75,73,75,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Slovenia,73,75,73,74,2017
Romania,79,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Venezuela,79,69,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,73,71,2017
Cameroon,73,72,68,70,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,68,69,66,68,2017
New Zealand,68,70,66,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,83,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,84,82,81,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,82,75,77,78,2017
Chile,78,78,77,78,2017
Mexico,78,78,75,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,78,76,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
United States,75,77,74,75,2017
Czech Republic,75,73,75,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Slovenia,71,74,74,74,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Romania,79,72,71,72,2017
Egypt,79,71,70,72,2017
Venezuela,79,69,68,72,2017
Iceland,72,74,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,74,71,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,69,69,66,68,2017
New Zealand,68,70,66,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,84,86,86,86,2017
Germany,82,85,83,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,81,80,83,83,2017
Argentina,84,82,81,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,82,75,77,78,2017
Chile,79,78,77,78,2017
Mexico,78,78,75,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,78,76,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,77,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
United States,75,77,74,75,2017
Czech Republic,75,73,75,75,2017
Paraguay,76,73,73,74,2017
Scotland,75,75,73,74,2017
Norway,74,73,72,74,2017
Slovenia,71,74,74,74,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Romania,79,72,71,72,2017
Egypt,79,71,70,72,2017
Venezuela,79,69,68,72,2017
Iceland,72,74,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,68,71,74,71,2017
China PR,71,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,69,69,66,68,2017
New Zealand,68,70,66,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,84,84,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Italy,82,82,83,83,2017
Argentina,84,82,81,82,2017
England,82,82,81,82,2017
Uruguay,85,74,79,80,2017
Netherlands,79,81,80,80,2017
Colombia,80,79,78,79,2017
Poland,84,75,78,78,2017
Chile,79,78,77,78,2017
Mexico,78,78,75,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,78,76,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Czech Republic,75,73,75,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Slovenia,71,74,74,74,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Romania,79,72,71,72,2017
Egypt,79,71,70,72,2017
Venezuela,79,69,68,72,2017
Iceland,72,74,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,69,71,74,71,2017
China PR,70,70,69,70,2017
Bulgaria,70,70,69,70,2017
Canada,69,69,66,68,2017
New Zealand,70,70,65,67,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Argentina,86,80,81,83,2017
Italy,82,82,86,83,2017
England,82,82,81,82,2017
Netherlands,79,81,80,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,74,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,69,71,74,71,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,66,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Argentina,86,80,81,83,2017
Italy,82,82,86,83,2017
England,82,82,81,82,2017
Netherlands,79,81,80,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,74,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Finland,71,71,69,71,2017
Northern Ireland,69,71,74,71,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,66,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Argentina,86,80,81,83,2017
Italy,82,82,86,83,2017
England,82,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Northern Ireland,69,71,74,71,2017
Finland,71,73,67,70,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,66,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Portugal,86,82,80,83,2017
Argentina,86,80,81,83,2017
Italy,82,82,86,83,2017
England,82,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Turkey,77,77,79,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,75,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,72,73,71,73,2017
Egypt,79,71,70,72,2017
Iceland,72,75,69,72,2017
Hungary,72,72,71,72,2017
South Africa,72,72,70,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Northern Ireland,69,71,74,71,2017
Finland,71,73,67,70,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,66,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Argentina,87,81,81,83,2017
Portugal,86,82,80,83,2017
Italy,83,82,86,83,2017
England,82,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,76,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Turkey,77,77,78,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
United States,75,77,74,75,2017
Scotland,75,75,73,75,2017
Slovenia,71,74,74,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Australia,74,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Egypt,79,71,70,72,2017
Iceland,72,74,69,72,2017
South Africa,72,73,70,72,2017
Hungary,72,72,71,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Northern Ireland,69,71,74,71,2017
Finland,71,73,67,70,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,65,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Argentina,87,81,81,83,2017
Portugal,86,82,80,83,2017
Italy,83,82,86,83,2017
England,82,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Switzerland,76,77,77,78,2017
Denmark,75,78,76,78,2017
Greece,81,74,79,77,2017
Austria,78,76,77,77,2017
Turkey,77,77,78,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,75,76,2017
Côte d'Ivoire,75,77,77,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
United States,75,77,74,75,2017
Scotland,75,75,73,75,2017
Slovenia,71,74,74,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Venezuela,77,72,68,73,2017
Romania,75,72,72,73,2017
Australia,74,72,71,73,2017
Saudi Arabia,73,73,73,73,2017
Egypt,79,71,70,72,2017
Iceland,72,74,69,72,2017
South Africa,72,73,70,72,2017
Hungary,72,72,71,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Peru,73,72,69,71,2017
Northern Ireland,69,71,74,71,2017
Finland,71,73,67,70,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,65,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Argentina,87,81,81,83,2017
Portugal,86,82,80,83,2017
Italy,83,82,85,83,2017
England,83,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Denmark,75,78,76,78,2017
Switzerland,75,77,77,78,2017
Greece,81,74,79,77,2017
Austria,79,76,77,77,2017
Turkey,78,77,78,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,76,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,67,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,73,72,71,73,2017
Egypt,79,71,70,72,2017
Peru,73,72,69,72,2017
Iceland,72,74,69,72,2017
South Africa,72,73,70,72,2017
Hungary,72,72,71,72,2017
Ecuador,71,71,72,72,2017
Cameroon,76,72,68,71,2017
Northern Ireland,69,71,74,71,2017
Finland,71,72,67,70,2017
Bulgaria,70,70,69,70,2017
China PR,70,68,69,69,2017
New Zealand,70,71,65,68,2017
Canada,69,69,66,68,2017
Bolivia,75,65,65,66,2017
India,63,58,58,60,2017
Spain,83,86,86,85,2017
Germany,82,86,83,85,2017
Brazil,85,82,85,84,2017
France,83,85,82,84,2017
Belgium,83,84,85,84,2017
Argentina,87,81,81,83,2017
Portugal,86,82,80,83,2017
Italy,83,82,85,83,2017
England,83,82,81,82,2017
Netherlands,80,80,79,80,2017
Uruguay,85,75,80,79,2017
Poland,84,75,78,78,2017
Colombia,80,79,77,78,2017
Chile,79,78,77,78,2017
Mexico,79,78,76,78,2017
Denmark,75,78,76,78,2017
Switzerland,75,77,77,78,2017
Greece,81,74,79,77,2017
Austria,79,76,77,77,2017
Turkey,78,77,78,77,2017
Sweden,77,76,76,76,2017
Russia,77,76,76,76,2017
Côte d'Ivoire,75,77,77,76,2017
United States,75,77,74,76,2017
Wales,82,72,76,75,2017
Ireland,76,75,75,75,2017
Scotland,75,75,73,75,2017
Paraguay,77,73,73,74,2017
Norway,74,73,72,74,2017
Czech Republic,73,74,74,74,2017
Slovenia,71,74,74,74,2017
Venezuela,77,72,67,73,2017
Romania,75,72,72,73,2017
Saudi Arabia,73,73,73,73,2017
Australia,73,72,71,73,2017
Egypt,79,71,70,72,2017
Peru,73,72,69,72,2017
